date,ticker,weight
2026-01-02,NKE,0.05
2026-01-02,TGT,0.4
2026-01-02,DIS,0.1
2026-01-02,SBUX,0.05
2026-01-02,TSLA,0.4
2026-01-05,NKE,0.05
2026-01-05,TGT,0.4
2026-01-05,DIS,0.1
2026-01-05,SBUX,0.05
2026-01-05,TSLA,0.4
2026-01-06,NKE,0.05
2026-01-06,TGT,0.4
2026-01-06,DIS,0.05
2026-01-06,SBUX,0.1
2026-01-06,TSLA,0.4
2026-01-07,NKE,0.05
2026-01-07,TGT,0.4
2026-01-07,DIS,0.05
2026-01-07,SBUX,0.1
2026-01-07,TSLA,0.4
2026-01-08,NKE,0.05
2026-01-08,TGT,0.4
2026-01-08,DIS,0.09138
2026-01-08,SBUX,0.05862
2026-01-08,TSLA,0.4
2026-01-09,NKE,0.05
2026-01-09,TGT,0.4
2026-01-09,DIS,0.05
2026-01-09,SBUX,0.1
2026-01-09,TSLA,0.4
2026-01-12,NKE,0.05
2026-01-12,TGT,0.4
2026-01-12,DIS,0.05
2026-01-12,SBUX,0.1
2026-01-12,TSLA,0.4
2026-01-13,NKE,0.05
2026-01-13,TGT,0.4
2026-01-13,DIS,0.05
2026-01-13,SBUX,0.1
2026-01-13,TSLA,0.4
2026-01-14,NKE,0.05
2026-01-14,TGT,0.4
2026-01-14,DIS,0.05
2026-01-14,SBUX,0.1
2026-01-14,TSLA,0.4
2026-01-15,NKE,0.05
2026-01-15,TGT,0.4
2026-01-15,DIS,0.05
2026-01-15,SBUX,0.1
2026-01-15,TSLA,0.4
2026-01-16,NKE,0.05
2026-01-16,TGT,0.4
2026-01-16,DIS,0.05
2026-01-16,SBUX,0.1
2026-01-16,TSLA,0.4
2026-01-20,NKE,0.05
2026-01-20,TGT,0.4
2026-01-20,DIS,0.05
2026-01-20,SBUX,0.1
2026-01-20,TSLA,0.4
2026-01-21,NKE,0.05
2026-01-21,TGT,0.4
2026-01-21,DIS,0.05
2026-01-21,SBUX,0.1
2026-01-21,TSLA,0.4
2026-01-22,NKE,0.05
2026-01-22,TGT,0.4
2026-01-22,DIS,0.05
2026-01-22,SBUX,0.1
2026-01-22,TSLA,0.4
2026-01-23,NKE,0.05
2026-01-23,TGT,0.4
2026-01-23,DIS,0.05
2026-01-23,SBUX,0.1
2026-01-23,TSLA,0.4
2026-01-26,NKE,0.05
2026-01-26,TGT,0.4
2026-01-26,DIS,0.05
2026-01-26,SBUX,0.1
2026-01-26,TSLA,0.4
2026-01-27,NKE,0.05
2026-01-27,TGT,0.4
2026-01-27,DIS,0.05
2026-01-27,SBUX,0.1
2026-01-27,TSLA,0.4
2026-01-28,NKE,0.05
2026-01-28,TGT,0.4
2026-01-28,DIS,0.05
2026-01-28,SBUX,0.1
2026-01-28,TSLA,0.4
2026-01-29,NKE,0.05
2026-01-29,TGT,0.4
2026-01-29,DIS,0.05
2026-01-29,SBUX,0.1
2026-01-29,TSLA,0.4
2026-01-30,NKE,0.05
2026-01-30,TGT,0.4
2026-01-30,DIS,0.05
2026-01-30,SBUX,0.1
2026-01-30,TSLA,0.4
2026-02-02,NKE,0.05
2026-02-02,TGT,0.4
2026-02-02,DIS,0.05
2026-02-02,SBUX,0.1
2026-02-02,TSLA,0.4
2026-02-03,NKE,0.05
2026-02-03,TGT,0.4
2026-02-03,DIS,0.05
2026-02-03,SBUX,0.1
2026-02-03,TSLA,0.4
2026-02-04,NKE,0.05
2026-02-04,TGT,0.4
2026-02-04,DIS,0.05
2026-02-04,SBUX,0.1
2026-02-04,TSLA,0.4
2026-02-05,NKE,0.05
2026-02-05,TGT,0.4
2026-02-05,DIS,0.05
2026-02-05,SBUX,0.1
2026-02-05,TSLA,0.4
2026-02-06,NKE,0.05
2026-02-06,TGT,0.4
2026-02-06,DIS,0.05
2026-02-06,SBUX,0.1
2026-02-06,TSLA,0.4
2026-02-09,NKE,0.05
2026-02-09,TGT,0.4
2026-02-09,DIS,0.05
2026-02-09,SBUX,0.1
2026-02-09,TSLA,0.4
2026-02-10,NKE,0.05
2026-02-10,TGT,0.4
2026-02-10,DIS,0.05
2026-02-10,SBUX,0.1
2026-02-10,TSLA,0.4
2026-02-11,NKE,0.05
2026-02-11,TGT,0.4
2026-02-11,DIS,0.05
2026-02-11,SBUX,0.1
2026-02-11,TSLA,0.4
2026-02-12,NKE,0.05
2026-02-12,TGT,0.4
2026-02-12,DIS,0.05
2026-02-12,SBUX,0.1
2026-02-12,TSLA,0.4
2026-02-13,NKE,0.05
2026-02-13,TGT,0.4
2026-02-13,DIS,0.05
2026-02-13,SBUX,0.1
2026-02-13,TSLA,0.4
2026-02-17,NKE,0.05
2026-02-17,TGT,0.4
2026-02-17,DIS,0.05
2026-02-17,SBUX,0.1
2026-02-17,TSLA,0.4
2026-02-18,NKE,0.05
2026-02-18,TGT,0.4
2026-02-18,DIS,0.05
2026-02-18,SBUX,0.1
2026-02-18,TSLA,0.4
2026-02-19,NKE,0.05
2026-02-19,TGT,0.4
2026-02-19,DIS,0.05
2026-02-19,SBUX,0.1
2026-02-19,TSLA,0.4
2026-02-20,NKE,0.05
2026-02-20,TGT,0.4
2026-02-20,DIS,0.05
2026-02-20,SBUX,0.1
2026-02-20,TSLA,0.4
2026-02-23,NKE,0.05
2026-02-23,TGT,0.4
2026-02-23,DIS,0.05
2026-02-23,SBUX,0.1
2026-02-23,TSLA,0.4
2026-02-24,NKE,0.05
2026-02-24,TGT,0.4
2026-02-24,DIS,0.05
2026-02-24,SBUX,0.1
2026-02-24,TSLA,0.4
2026-02-25,NKE,0.05
2026-02-25,TGT,0.4
2026-02-25,DIS,0.05
2026-02-25,SBUX,0.1
2026-02-25,TSLA,0.4
2026-02-26,NKE,0.05
2026-02-26,TGT,0.4
2026-02-26,DIS,0.05
2026-02-26,SBUX,0.4
2026-02-26,TSLA,0.1
2026-02-27,NKE,0.05
2026-02-27,TGT,0.4
2026-02-27,DIS,0.05
2026-02-27,SBUX,0.1
2026-02-27,TSLA,0.4
2026-03-02,NKE,0.05
2026-03-02,TGT,0.4
2026-03-02,DIS,0.05
2026-03-02,SBUX,0.1
2026-03-02,TSLA,0.4
2026-03-03,NKE,0.05
2026-03-03,TGT,0.4
2026-03-03,DIS,0.05
2026-03-03,SBUX,0.1
2026-03-03,TSLA,0.4
2026-03-04,NKE,0.05
2026-03-04,TGT,0.4
2026-03-04,DIS,0.05
2026-03-04,SBUX,0.1
2026-03-04,TSLA,0.4
2026-03-05,NKE,0.05
2026-03-05,TGT,0.4
2026-03-05,DIS,0.05
2026-03-05,SBUX,0.1
2026-03-05,TSLA,0.4
2026-03-06,NKE,0.05
2026-03-06,TGT,0.4
2026-03-06,DIS,0.05
2026-03-06,SBUX,0.1
2026-03-06,TSLA,0.4
2026-03-09,NKE,0.05
2026-03-09,TGT,0.4
2026-03-09,DIS,0.05
2026-03-09,SBUX,0.1
2026-03-09,TSLA,0.4
2026-03-10,NKE,0.05
2026-03-10,TGT,0.4
2026-03-10,DIS,0.05
2026-03-10,SBUX,0.16928
2026-03-10,TSLA,0.33072
2026-03-11,NKE,0.05
2026-03-11,TGT,0.4
2026-03-11,DIS,0.05
2026-03-11,SBUX,0.1
2026-03-11,TSLA,0.4
2026-03-12,NKE,0.05
2026-03-12,TGT,0.4
2026-03-12,DIS,0.05
2026-03-12,SBUX,0.1
2026-03-12,TSLA,0.4
2026-03-13,NKE,0.05
2026-03-13,TGT,0.4
2026-03-13,DIS,0.05
2026-03-13,SBUX,0.1
2026-03-13,TSLA,0.4
2026-03-16,NKE,0.05
2026-03-16,TGT,0.4
2026-03-16,DIS,0.05
2026-03-16,SBUX,0.1
2026-03-16,TSLA,0.4
2026-03-17,NKE,0.05
2026-03-17,TGT,0.4
2026-03-17,DIS,0.05
2026-03-17,SBUX,0.1
2026-03-17,TSLA,0.4
2026-03-18,NKE,0.05
2026-03-18,TGT,0.4
2026-03-18,DIS,0.05
2026-03-18,SBUX,0.1
2026-03-18,TSLA,0.4
2026-03-19,NKE,0.05
2026-03-19,TGT,0.4
2026-03-19,DIS,0.05
2026-03-19,SBUX,0.12816
2026-03-19,TSLA,0.37184
2026-03-20,NKE,0.05
2026-03-20,TGT,0.4
2026-03-20,DIS,0.05
2026-03-20,SBUX,0.1
2026-03-20,TSLA,0.4
2026-03-23,NKE,0.05
2026-03-23,TGT,0.4
2026-03-23,DIS,0.05
2026-03-23,SBUX,0.1
2026-03-23,TSLA,0.4
2026-03-24,NKE,0.05
2026-03-24,TGT,0.4
2026-03-24,DIS,0.05
2026-03-24,SBUX,0.1
2026-03-24,TSLA,0.4
2026-03-25,NKE,0.05
2026-03-25,TGT,0.4
2026-03-25,DIS,0.05
2026-03-25,SBUX,0.1
2026-03-25,TSLA,0.4
2026-03-26,NKE,0.05
2026-03-26,TGT,0.4
2026-03-26,DIS,0.05
2026-03-26,SBUX,0.1
2026-03-26,TSLA,0.4
2026-03-27,NKE,0.05
2026-03-27,TGT,0.4
2026-03-27,DIS,0.05
2026-03-27,SBUX,0.1
2026-03-27,TSLA,0.4
2026-03-30,NKE,0.05
2026-03-30,TGT,0.4
2026-03-30,DIS,0.05
2026-03-30,SBUX,0.1
2026-03-30,TSLA,0.4
2026-03-31,NKE,0.05
2026-03-31,TGT,0.4
2026-03-31,DIS,0.05
2026-03-31,SBUX,0.1
2026-03-31,TSLA,0.4
2026-04-01,NKE,0.05
2026-04-01,TGT,0.4
2026-04-01,DIS,0.05
2026-04-01,SBUX,0.1
2026-04-01,TSLA,0.4
2026-04-02,NKE,0.05
2026-04-02,TGT,0.4
2026-04-02,DIS,0.05
2026-04-02,SBUX,0.30353
2026-04-02,TSLA,0.19647
2026-04-06,NKE,0.05
2026-04-06,TGT,0.4
2026-04-06,DIS,0.05
2026-04-06,SBUX,0.4
2026-04-06,TSLA,0.1
2026-04-07,NKE,0.05
2026-04-07,TGT,0.4
2026-04-07,DIS,0.05
2026-04-07,SBUX,0.4
2026-04-07,TSLA,0.1
2026-04-08,NKE,0.05
2026-04-08,TGT,0.4
2026-04-08,DIS,0.05
2026-04-08,SBUX,0.4
2026-04-08,TSLA,0.1
2026-04-09,NKE,0.05
2026-04-09,TGT,0.4
2026-04-09,DIS,0.05
2026-04-09,SBUX,0.4
2026-04-09,TSLA,0.1
2026-04-10,NKE,0.05
2026-04-10,TGT,0.4
2026-04-10,DIS,0.05
2026-04-10,SBUX,0.4
2026-04-10,TSLA,0.1
2026-04-13,NKE,0.05
2026-04-13,TGT,0.4
2026-04-13,DIS,0.05
2026-04-13,SBUX,0.4
2026-04-13,TSLA,0.1
2026-04-14,NKE,0.05
2026-04-14,TGT,0.4
2026-04-14,DIS,0.05
2026-04-14,SBUX,0.1
2026-04-14,TSLA,0.4
2026-04-15,NKE,0.05
2026-04-15,TGT,0.4
2026-04-15,DIS,0.05
2026-04-15,SBUX,0.24638
2026-04-15,TSLA,0.25362
2026-04-16,NKE,0.05
2026-04-16,TGT,0.4
2026-04-16,DIS,0.05
2026-04-16,SBUX,0.25231
2026-04-16,TSLA,0.24769
2026-04-17,NKE,0.05
2026-04-17,TGT,0.4
2026-04-17,DIS,0.05
2026-04-17,SBUX,0.32925
2026-04-17,TSLA,0.17075
2026-04-20,NKE,0.05
2026-04-20,TGT,0.4
2026-04-20,DIS,0.05
2026-04-20,SBUX,0.1
2026-04-20,TSLA,0.4
2026-04-21,NKE,0.05
2026-04-21,TGT,0.4
2026-04-21,DIS,0.05
2026-04-21,SBUX,0.1
2026-04-21,TSLA,0.4
2026-04-22,NKE,0.05
2026-04-22,TGT,0.4
2026-04-22,DIS,0.05
2026-04-22,SBUX,0.1
2026-04-22,TSLA,0.4
2026-04-23,NKE,0.05
2026-04-23,TGT,0.4
2026-04-23,DIS,0.05
2026-04-23,SBUX,0.1
2026-04-23,TSLA,0.4
2026-04-24,NKE,0.05
2026-04-24,TGT,0.4
2026-04-24,DIS,0.05
2026-04-24,SBUX,0.3636
2026-04-24,TSLA,0.1364
2026-04-27,NKE,0.05
2026-04-27,TGT,0.4
2026-04-27,DIS,0.05
2026-04-27,SBUX,0.4
2026-04-27,TSLA,0.1
2026-04-28,NKE,0.05
2026-04-28,TGT,0.4
2026-04-28,DIS,0.05
2026-04-28,SBUX,0.4
2026-04-28,TSLA,0.1
2026-04-29,NKE,0.05
2026-04-29,TGT,0.4
2026-04-29,DIS,0.05
2026-04-29,SBUX,0.4
2026-04-29,TSLA,0.1
2026-04-30,NKE,0.05
2026-04-30,TGT,0.4
2026-04-30,DIS,0.05
2026-04-30,SBUX,0.4
2026-04-30,TSLA,0.1
2026-05-01,NKE,0.05
2026-05-01,TGT,0.4
2026-05-01,DIS,0.05
2026-05-01,SBUX,0.18115
2026-05-01,TSLA,0.31885
2026-05-04,NKE,0.05
2026-05-04,TGT,0.4
2026-05-04,DIS,0.05
2026-05-04,SBUX,0.4
2026-05-04,TSLA,0.1
2026-05-05,NKE,0.05
2026-05-05,TGT,0.4
2026-05-05,DIS,0.05
2026-05-05,SBUX,0.4
2026-05-05,TSLA,0.1
2026-05-06,NKE,0.05
2026-05-06,TGT,0.4
2026-05-06,DIS,0.05
2026-05-06,SBUX,0.4
2026-05-06,TSLA,0.1
2026-05-07,NKE,0.05
2026-05-07,TGT,0.4
2026-05-07,DIS,0.05
2026-05-07,SBUX,0.1
2026-05-07,TSLA,0.4
2026-05-08,NKE,0.05
2026-05-08,TGT,0.4
2026-05-08,DIS,0.05
2026-05-08,SBUX,0.1
2026-05-08,TSLA,0.4
2026-05-11,NKE,0.05
2026-05-11,TGT,0.4
2026-05-11,DIS,0.05
2026-05-11,SBUX,0.1
2026-05-11,TSLA,0.4
2026-05-12,NKE,0.05
2026-05-12,TGT,0.4
2026-05-12,DIS,0.05
2026-05-12,SBUX,0.1
2026-05-12,TSLA,0.4
2026-05-13,NKE,0.05
2026-05-13,TGT,0.4
2026-05-13,DIS,0.05
2026-05-13,SBUX,0.1
2026-05-13,TSLA,0.4
2026-05-14,NKE,0.05
2026-05-14,TGT,0.4
2026-05-14,DIS,0.05
2026-05-14,SBUX,0.1
2026-05-14,TSLA,0.4
2026-05-15,NKE,0.05
2026-05-15,TGT,0.4
2026-05-15,DIS,0.05
2026-05-15,SBUX,0.2688
2026-05-15,TSLA,0.2312
2026-05-18,NKE,0.05
2026-05-18,TGT,0.4
2026-05-18,DIS,0.05
2026-05-18,SBUX,0.20356
2026-05-18,TSLA,0.29644
2026-05-19,NKE,0.05
2026-05-19,TGT,0.4
2026-05-19,DIS,0.05
2026-05-19,SBUX,0.3249
2026-05-19,TSLA,0.1751
2026-05-20,NKE,0.05
2026-05-20,TGT,0.4
2026-05-20,DIS,0.05
2026-05-20,SBUX,0.10246
2026-05-20,TSLA,0.39754
2026-05-21,NKE,0.05
2026-05-21,TGT,0.4
2026-05-21,DIS,0.05
2026-05-21,SBUX,0.1
2026-05-21,TSLA,0.4
2026-05-22,NKE,0.05
2026-05-22,TGT,0.4
2026-05-22,DIS,0.05
2026-05-22,SBUX,0.1
2026-05-22,TSLA,0.4
2026-05-26,NKE,0.05
2026-05-26,TGT,0.4
2026-05-26,DIS,0.05
2026-05-26,SBUX,0.1
2026-05-26,TSLA,0.4
2026-05-27,NKE,0.05
2026-05-27,TGT,0.4
2026-05-27,DIS,0.05
2026-05-27,SBUX,0.1
2026-05-27,TSLA,0.4
2026-05-28,NKE,0.05
2026-05-28,TGT,0.4
2026-05-28,DIS,0.05
2026-05-28,SBUX,0.1
2026-05-28,TSLA,0.4
